order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-100660,2025-03-01T15:00:00,ملغي,عميل-660,فاطمة أحمد,736449372,user383719@example.com,عدن,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,716000.0,YER,716000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10500.0,""total"":10500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":42500.0,""total"":127500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":191000.0,""total"":573000.0}]"
طلب-100661,2025-01-30T15:06:00,ملغي,عميل-661,هدى سالم,712292161,user159648@example.com,عدن,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,295000.0,YER,295000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":259000.0,""total"":259000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":17000.0,""total"":34000.0}]"
طلب-100662,2025-03-16T01:46:00,قيد الانتظار,عميل-662,خالد سالم,731708530,user569459@example.com,عدن,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,197000.0,YER,197000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":42000.0,""total"":126000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":12000.0,""total"":36000.0}]"
طلب-100663,2025-03-24T19:39:00,مؤكد,عميل-663,ريم عادل,712034256,user587861@example.com,لحج,شعوب,سريع,5000.0,بطاقة,تم الدفع,308000.0,YER,308000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13500.0,""total"":40500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":87500.0,""total"":262500.0}]"
طلب-100664,2025-01-06T18:36:00,قيد الانتظار,عميل-664,ريم عادل,709345246,user-without-domain,الحديدة,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,418000.0,YER,418000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":231500.0,""total"":231500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9000.0,""total"":9000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":175500.0,""total"":175500.0}]"
طلب-100665,2025-04-29T01:41:00,قيد الشحن,عميل-665,أحمد محمد,716795609,user606527@example.com,حجة,كريتر,عادي,2000.0,بطاقة,تم الدفع,393000.0,YER,393000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":205000.0,""total"":205000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":62000.0,""total"":186000.0}]"
طلب-100666,2025-03-22T14:58:00,قيد الانتظار,عميل-666,فاطمة أحمد,731437685,user59532@example..com,تعز,جبلة,عادي,2000.0,بطاقة,تم الدفع,36500.0,YER,36500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-100667,2025-03-10T14:05:00,تم التسليم,عميل-667,أحمد محمد,704446642,user207320@example.com,إب,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,130000.0,YER,130000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":37000.0,""total"":111000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":14000.0,""total"":14000.0}]"
طلب-100668,2025-02-06T09:42:00,مرتجع,عميل-668,سارة ياسر,737960601,user115782@example.com,حجة,خور مكسر,سريع,5000.0,بطاقة,بانتظار الدفع,28000.0,YER,28000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-100669,02-04-2025 23:50:00,قيد الانتظار,عميل-669,هدى سالم,716721286,user372452@example.com,إب,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,18000.0,YER,18000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0}]"
طلب-100670,2025-01-10T11:51:00,مرتجع,عميل-670,فاطمة أحمد,702389884,user110028@example.com,الحديدة,القاهرة,سريع,5000.0,محفظة إلكترونية,تم الدفع,325500.0,YER,325500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":156000.0,""total"":312000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-100671,2025-03-13T06:46:00,  تم التسليم  ,عميل-671,أروى محمد,735023791,user230845@example.com,صنعاء,شعوب,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,767000.0,YER,767000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":10500.0,""total"":31500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":243500.0,""total"":730500.0}]"
طلب-100672,2025-01-30T02:37:00,مؤكد,عميل-672,ريم عادل,779325063,user606036@example..com,صنعاء,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,33000.0,YER,33000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":13000.0,""total"":26000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0}]"
طلب-100673,2025/03/08 16:23:00,ملغي,عميل-673,علي حسين,719925753,user884809@example.com,المكلا,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,53000.0,YER,53000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":25500.0,""total"":51000.0}]"
طلب-100674,2025-03-08T08:15:00,تم التسليم,عميل-674,ريم عادل,772701856,user-without-domain,تعز,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,358500.0,YER,358500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":226000.0,""total"":226000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":34000.0,""total"":102000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
طلب-100675,2025-03-27T06:52:00,مرتجع,عميل-675,علي حسين,772413475,user201062@example.com,المكلا,كريتر,عادي,2000.0,بطاقة,تم الدفع,22000.0,YER,22000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":10000.0,""total"":20000.0}]"
طلب-100676,2025/01/18 02:23:00,قيد الانتظار,عميل-676,محمد علي,707175035,user529012@example.com,تعز,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,193000.0,YER,193000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":180500.0,""total"":180500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-100677,2025-03-28T21:47:00,مؤكد,عميل-677,هدى سالم,772877372,user311306@example.com,لحج,التحرير,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,82000.0,YER,82000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":25000.0,""total"":50000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":15000.0,""total"":30000.0}]"
طلب-100678,2025-02-14T19:14:00,قيد الانتظار,عميل-678,علي حسين,730145055,user829696@example.com,عدن,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,282500.0,YER,282500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":134500.0,""total"":269000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-100679,2025-04-23T17:06:00,قيد الشحن,عميل-679,ريم عادل,710875907,user653879@example.com,عدن,شعوب,عادي,2000.0,بطاقة,تم الدفع,320500.0,YER,320500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":145000.0,""total"":290000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-100680,2025-02-26T16:42:00,قيد الانتظار,عميل-680,خالد سالم,778397687,user122204@example.com,صنعاء,الحصبة,سريع,5000.0,بطاقة,بانتظار الدفع,1092000.0,YER,1092000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":36000.0,""total"":72000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":216000.0,""total"":648000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":183500.0,""total"":367000.0}]"
طلب-100681,2025-04-28T00:15:00,مؤكد,عميل-681,هدى سالم,770712529,user711438@example.com,صنعاء,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,96500.0,YER,96500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":31500.0,""total"":94500.0}]"
طلب-100682,2025-03-31T05:20:00,قيد الانتظار,عميل-682,علي حسين,738744306,user26442@example.com,المكلا,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,829000.0,YER,829000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4000.0,""total"":8000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":14500.0,""total"":43500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":257500.0,""total"":772500.0}]"
طلب-100683,2025/04/02 07:57:00,مؤكد,عميل-683,يوسف طارق,704760402,user44203@example.com,إب,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,32500.0,YER,32500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":30500.0,""total"":30500.0}]"
طلب-100684,2025-01-30T18:50:00,مرتجع,عميل-684,يوسف طارق,701414914,user695806@example.com,حجة,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,67000.0,YER,67000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":62000.0,""total"":62000.0}]"
طلب-100685,2025-02-24T17:57:00,مرتجع,عميل-685,هدى سالم,712116478,user722866@example.com,حجة,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,207000.0,YER,207000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":8000.0,""total"":24000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":178000.0,""total"":178000.0}]"
طلب-100686,2025-04-30T00:20:00,ملغي,عميل-686,سارة ياسر,715459606,user473312@example.com,عمران,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,38000.0,YER,38000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":12000.0,""total"":36000.0}]"
طلب-100687,2025-04-05T06:13:00,مؤكد,عميل-687,أروى محمد,717805533,user117674@example.com,تعز,شعوب,عادي,2000.0,بطاقة,بانتظار الدفع,254500.0,YER,254500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":182500.0,""total"":182500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":16000.0,""total"":48000.0}]"
طلب-100688,2025-04-28T15:25:00,قيد الانتظار,عميل-688,علي حسين,717064725,user593779@example.com,لحج,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,496500.0,YER,496500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":243000.0,""total"":486000.0}]"
طلب-100689,2025-04-15T06:55:00,مؤكد,عميل-689,فاطمة أحمد,705952291,user770361@example.com,عمران,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,169000.0,YER,169000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":167000.0,""total"":167000.0}]"
طلب-100690,2025-04-07T07:45:00,قيد الشحن,,هدى سالم,777934606,user550744@example.com,حجة,القاهرة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,134500.0,YER,134500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":132500.0,""total"":132500.0}]"
طلب-100691,2025-04-14T02:40:00,مؤكد,عميل-691,علي حسين,774975243,user-without-domain,عدن,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,127500.0,YER,127500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":120500.0,""total"":120500.0}]"
طلب-100692,2025-01-08T03:36:00,ملغي,عميل-692,علي حسين,710894725,user784858@example.com,المكلا,الحصبة,سريع,5000.0,بطاقة,بانتظار الدفع,148000.0,YER,148000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":35000.0,""total"":105000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":26000.0,""total"":26000.0}]"
طلب-100693,2025-01-01T19:04:00,مرتجع,عميل-693,خالد سالم,776731459,user59434@example.com,عدن,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,١٦٨٠٠٠٫٠,YER,168000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":37000.0,""total"":37000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":124000.0,""total"":124000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":5000.0,""total"":5000.0}]"
طلب-100694,2025-04-07T16:41:00,قيد الانتظار,عميل-694,خالد سالم,703370375,user530067@example.com,ذمار,خور مكسر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,84500.0,YER,84500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":42500.0,""total"":42500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":37000.0,""total"":37000.0}]"
طلب-100695,2025-02-21T09:23:00,ملغي,عميل-695,سارة ياسر,708585292,user479901@example.com,ذمار,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,458000.0,YER,458000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":220000.0,""total"":440000.0}]"
طلب-100696,2025-04-22T02:41:00,مرتجع,عميل-696,محمد علي,731966169,user-without-domain,عدن,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,188000.0,YER,188000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":62000.0,""total"":186000.0}]"
طلب-100697,2025-01-25T18:41:00,قيد الشحن,عميل-697,هدى سالم,738628184,user311805@example.com,لحج,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,229000.0,YER,229000.0,[]
طلب-100698,2025-01-17T10:43:00,قيد الانتظار,عميل-698,خالد سالم,711766841,user863731@example.com,عدن,القاهرة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,163500.0,YER,163500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8500.0,""total"":17000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":42500.0,""total"":127500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-100699,2025-01-15T07:14:00,تم التسليم,عميل-699,أروى محمد,718775912,user33056@example.com,عمران,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,101000.0,YER,101000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":25500.0,""total"":76500.0}]"
طلب-100700,2025-04-25T06:55:00,قيد الانتظار,عميل-700,خالد سالم,708015114,user598859@example.com,عدن,حدة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,220500.0,YER,220500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":204500.0,""total"":204500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0}]"
طلب-100701,2025-02-10T10:03:00,ملغي,عميل-701,يوسف طارق,730536450,user988720@example.com,لحج,شعوب,سريع,5000.0,بطاقة,تم الدفع,723000.0,YER,723000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":241500.0,""total"":483000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":101000.0,""total"":202000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11000.0,""total"":33000.0}]"
